ID,firm_id,company_name,condensed_name,main,legal,address_1,address_2,city,state,zip,zip_4,phone,email,url
959,667.0,"Mork Well Co., Inc.",morkwellcoinc,True,True,101 Jefferson St N,,Wadena,MN,56482.0,1368.0,,mail@saxonford.com,https://plus.google.com/103618765787224147497/posts
960,668.0,Magnum Tire Corporation,magnumtirecorporation,True,True,203 State Ave SW,,Warroad,MN,56763.0,2621.0,,srs@sextonprinting.com,http://www.raymonddrakehomes.com
961,,,,,,1325 Wayzata Blvd E,,Wayzata,MN,55391.0,1937.0,7635215100.0,cswenson@walser.com,http://www.mavo.com
962,,,,,,1845 Robert St S,,West Saint Paul,MN,55118.0,3904.0,7634241601.0,,http://www.iloveaparade.org
963,671.0,Mercury Travel Bureau Inc,mercurytravelbureauinc,True,True,1800 County Road F E,,White Bear Lake,MN,55110.0,3866.0,9524510694.0,webleads@walsertoyota.dsmessage.com,http://www.cityviewelectric.com
964,676.0,New Brighton Ford,newbrightonford,True,True,817 Litchfield Ave SW,,Willmar,MN,56201.0,3112.0,,pporter@walser.com,http://www.silvermarkdb.com
965,679.0,Minnesota State Agricultural Society,minnesotastateagriculturalsociety,False,True,26125 Highway 169,,Zimmerman,MN,55398.0,5708.0,,,http://www.libertydiversified.com
966,679.0,Minnesota State Fair,minnesotastatefair,True,False,1025 Hadley Ave N,,Oakdale,MN,55128.0,5914.0,,,
967,680.0,Modern Roadways Company,modernroadwayscompany,True,True,14740 165th Ave,,Becker,MN,55308.0,9580.0,8774427666.0,,http://www.TamarackMaterials.com
968,682.0,Muska Lighting Center,muskalightingcenter,True,True,7911 Nicollet Ave S,,Bloomington,MN,55420.0,1227.0,7634933992.0,,http://redpineindustries.com
969,684.0,CenterPoint Energy Minnesota Gas,centerpointenergyminnesotagas,False,False,3450 32nd Ave S,,Grand Forks,ND,58201.0,5916.0,6123316910.0,,http://waconiaford.com
970,684.0,CenterPoint Energy,centerpointenergy,True,True,2250 S Columbia Rd,,Grand Forks,ND,58201.0,5824.0,9529291351.0,sterlingfence@aol.com,http://www.facebook.com/WaconiaFord
971,684.0,Home Care Services,homecareservices,False,False,5401 W Old Shakopee Rd,,Bloomington,MN,55437.0,3166.0,8002668157.0,sales@sterlingfenceinc.com,http://www.rognessservices.com
972,684.0,Reliant Energy Resources Corporation,reliantenergyresourcescorporation,False,False,2820 Chaska Blvd,,Chaska,MN,55318.0,2294.0,6516462844.0,peduke@ssallc.com,
973,684.0,Safety Plus,safetyplus,False,False,3233 E 40th St,,Minneapolis,MN,55406.0,3288.0,6514827606.0,info@HeinsNursery.com,
974,684.0,Minnegasco Home Service Plus,minnegascohomeserviceplus,False,False,5020 Minnetonka Blvd,,Minneapolis,MN,55416.0,2255.0,5076252886.0,mschoonover@sbwinc.com,http://www.whitebearacurasubaru.com
975,684.0,Minnegasco,minnegasco,False,False,6960 Madison Ave W,Ste 6,Minneapolis,MN,55427.0,3627.0,7634288868.0,,http://www.suncontrolmn.com
976,,,,,,,,,,,,7634288886.0,samaritan_tire@comcast.net,
977,,,,,,,,,,,,7637678412.0,,
978,,,,,,2086 County Road E E,,White Bear Lake,MN,55110.0,4704.0,,PATIMMERS@COMCAST.NET,
979,687.0,"Metro Cleaning Service, Inc.",metrocleaningserviceinc,True,True,154 Hardman Ave S,,South Saint Paul,MN,55075.0,2453.0,9528844187.0,trammerexxon@comcast.net,
980,687.0,Metro Duct & Fireplace,metroductandfireplace,False,False,175 Bridgepoint Dr,,South Saint Paul,MN,55075.0,2500.0,6128125743.0,dkrosnowski@sunshinetravelco.com,
981,687.0,Metro Duct & Furnace,metroductandfurnace,False,False,4201 Highway P,,Jackson,WI,53037.0,9760.0,9529424978.0,pgerm@sunshinetravelco.com,http://www.verizonwireless.com
982,687.0,Metro Furnace Cleaning,metrofurnacecleaning,False,False,,,,,,,6516445888.0,Sales@sunshinetravelco.com,
983,687.0,Metro Ventilation Cleaning,metroventilationcleaning,False,False,701 39th Ave NE,,Columbia Heights,MN,55421.0,3811.0,6512103411.0,collin@suburbanlandscapeservice.com,https://www.goldenvalleyhtg.com
984,690.0,Minnesota Marine,minnesotamarine,True,True,7035 Washington Ave S,,Edina,MN,55439.0,1514.0,8668445888.0,,http://alaskanfur.com
985,693.0,Merrill Lynch,merrilllynch,True,True,1550 E. 78th St.,,Minneapolis,MN,55423.0,4644.0,7152942477.0,admin@torgersonwell.com,http://www.jerrysfloorstore.com
986,693.0,Bank America,bankamerica,False,False,4920 W 78th St,,Bloomington,MN,55435.0,5410.0,,jlafavre@ctmt.com,http://www.motivaction.com
987,694.0,Mickman Brothers Inc,mickmanbrothersinc,True,True,219 N 2nd St Ste 102,,Minneapolis,MN,55401.0,1452.0,6517717479.0,,http://www.schaeferhardwoodfloors.com
988,694.0,Mickman Brothers Landscape & Irrigation,mickmanbrotherslandscapeandirrigation,False,False,,,,,,,6127717479.0,customercare@firsttech.com,http://www.allamericanrec.com
989,,,,,,,,,,,,6123711400.0,kmelton@kaufmancontainer.com,http://www.lakeareapainting.com
990,695.0,"Wayzata Nissan, LLC",wayzatanissanllc,True,True,,,,,,,7632222200.0,info@tjelias.com,http://brotherselectricinc.com/
991,697.0,Jimichaeleen Inc,jimichaeleeninc,False,False,117 S Valley St,,New Ulm,MN,56073.0,3013.0,6123286920.0,roger@tjelias.com,http://www.curleyfurniture.com
992,697.0,Midas Muffler,midasmuffler,False,False,5221 Ameriprise Financial Ctr,,Minneapolis,MN,55474.0,52.0,7635835755.0,kathyl@feldmannimports.com,http://www.preislers.com
993,697.0,Midas Auto Service Experts,midasautoserviceexperts,False,False,,,,,,,9522588800.0,,http://www.richfieldblacktop.com
994,697.0,Midas Maple Grove,midasmaplegrove,True,True,,,,,,,6512221858.0,joefeld@feldmannimports.com,http://www.facebook.com/RichfieldBlacktop
995,697.0,Midas Auto Service,midasautoservice,False,False,,,,,,,9529293143.0,jat111@msn.com,
996,697.0,Lesam Auto Inc,lesamautoinc,False,False,444 Highway 96 E,,Saint Paul,MN,55127.0,2557.0,9527676707.0,geoff@tilsenbilt.com,http://www.captainkens.com
997,699.0,Advantage Auto Painting,advantageautopainting,False,False,PO Box 64448,,Saint Paul,MN,55164.0,448.0,9528843333.0,jat11@westviewparkapartments.com,
998,699.0,J W Auto Services,jwautoservices,True,True,,,,,,,9528889100.0,,
999,699.0,Wuchko Bros Inc,wuchkobrosinc,False,False,PO Box 64437,,Saint Paul,MN,55164.0,437.0,9528879320.0,greg@centrav.com,
1000,699.0,Advantage Auto Glass,advantageautoglass,False,False,4170 28th Ave. S.,,Fargo,ND,58104.0,8405.0,7635446666.0,tasautomotive@gmail.com,
1001,700.0,Midas Auto Service Centers,midasautoservicecenters,False,False,858 Calmus Ct.,,Mason City,IA,50401.0,9615.0,7635135560.0,lbutler@dalegreencompany.com,
1002,700.0,"Stranik, Inc",stranikinc,True,True,301 Sand Lake Rd,,Onalaska,WI,54650.0,,6129513688.0,jtowle@gbp.com,
1003,700.0,Midas,midas,False,False,,,,,,,6129510050.0,pkorkows@gbp.com,
1004,701.0,Maas Motors Inc,maasmotorsinc,True,True,4012 Gunn Hwy. Ste. 250,,Tampa,FL,33618.0,8802.0,6122343223.0,scottk@tcq.net,http://www.poquetauto.com
1005,703.0,Minneapolis Rag Stock Company,minneapolisragstockcompany,True,True,525 Lowry Ave NE,,Minneapolis,MN,55418.0,2868.0,6129511000.0,info@airovation.com,https://www.facebook.com/IHeartErickson/
1006,703.0,Ragstock,ragstock,False,False,4530 Highway 61 N,,Saint Paul,MN,55110.0,3424.0,8778412840.0,joe@tonkaseamlessgutters.com,http://www.ihearterickson.com
1007,707.0,Premier Bank,premierbank,True,True,,,,,,,9524358889.0,,https://www.genzryan.com
1008,710.0,"Midwest Brokers, Inc.",midwestbrokersinc,True,True,,,,,,,8008266176.0,cflodstrom@goabcseamless.com,https://www.facebook.com/pages/Genz-Ryan-AC-Heating-Plumbing/128157830569634
1009,713.0,"Mon-Ray, Inc.",monrayinc,True,True,2521 24th Ave S,,Minneapolis,MN,55406.0,1218.0,6123311829.0,info@goabcseamless.com,https://twitter.com/GenzRyan
1010,713.0,Mon Ray Windows Inc,monraywindowsinc,False,False,"7100 Wayzata Blvd, Ste 200",,Golden Valley,MN,55426.0,1674.0,6512281303.0,chuck@goabcseamless.com,https://plus.google.com/110500877241553008228/about
1011,715.0,Midwest Window & Siding Company,midwestwindowandsidingcompany,True,False,750 Pennsylvania Ave S,,Golden Valley,MN,55426.0,1603.0,9528308087.0,info@ecowater.com,
1012,715.0,Midwest Window Company,midwestwindowcompany,False,True,3200 Mall Dr,,Eau Claire,WI,54701.0,6842.0,9528308700.0,,http://www.prudentialsecurities.com
1013,716.0,Minnesota Water Quality Association,minnesotawaterqualityassociation,True,True,6905 Wayzata Blvd,,Minneapolis,MN,55426.0,1717.0,3208457075.0,solinm@ecowater.com,
1014,718.0,Morrie's Automotive Group,morriesautomotivegroup,True,True,1701 American Blvd W,,Minneapolis,MN,55431.0,1402.0,3207620447.0,guest.relations@target.com,
1015,720.0,Metric Auto Works,metricautoworks,False,False,7911 Lakeland Ave N,,Brooklyn Park,MN,55445.0,2416.0,3207638130.0,Martha.Rome@target.com,
1016,720.0,"Metric Auto Works, Inc.",metricautoworksinc,True,True,801 Louisiana Ave S,,Golden Valley,MN,55426.0,1625.0,3207632345.0,Target.comGuestServices@target.com,
1017,721.0,Minnesota Life Insurance Company,minnesotalifeinsurancecompany,False,False,14700 Buck Hill Rd,,Burnsville,MN,55306.0,4984.0,3202745657.0,marcus.mata@target.com,http://www.preferredbuilders.us
1018,721.0,"Securian Financial Group, Inc.",securianfinancialgroupinc,True,True,2955 48th St NW,,Rochester,MN,55901.0,5848.0,7634224075.0,ecr@target.com,https://www.durasupreme.com
1019,721.0,Securian Life Insurance Company,securianlifeinsurancecompany,False,False,4646 Highway 52 N,,Rochester,MN,55901.0,151.0,9528915090.0,aimee.archibald@target.com,http://www.facebook.com/durasupreme
1020,721.0,Securco Trust Financial,securcotrustfinancial,False,False,10506 Central Ave NE,,Blaine,MN,55434.0,3798.0,2182293883.0,marcie.haggerty@target.com,http://twitter.com/durasupreme
1021,721.0,"Securian Trust Company, NA",securiantrustcompanyna,False,False,590 Park St STE 6,,Saint Paul,MN,55103.0,1895.0,2186342210.0,Virve.VanSloun@target.com,http://www.houzz.com/pro/durasupremecabinetry/dura-supreme-cabinetry
1022,721.0,Securian Financial Group,securianfinancialgroup,False,False,500 W Madison St STE 2800,,Chicago,IL,60661.0,2506.0,2188251978.0,Gerald.Engebretson@target.com,
1023,723.0,McKay's Family Chrysler Jeep Dodge Mitsubishi,mckaysfamilychryslerjeepdodgemitsubishi,False,False,5501 American Blvd W,,Minneapolis,MN,55437.0,,2182263227.0,angel.rodriguez2@target.com,http://www.alexav.com
1024,723.0,McKay's Family Dodge Inc,mckaysfamilydodgeinc,False,False,PO Box 992,,Owatonna,MN,55060.0,992.0,7632637550.0,James.Fournier@target.com,
1025,723.0,Unger Motor Company,ungermotorcompany,False,False,148 E Broadway St,,Owatonna,MN,55060.0,2499.0,2187516070.0,nigel.mcguire@target.com,http://www.electrowatchman.com
1026,723.0,McKay's,mckays,False,False,3101 41st Ave S,,Fargo,ND,58104.0,6646.0,3208432018.0,julie.tell@target.com,http://tcgoldsilver.com
1027,723.0,McKay's Family Mitsubishi,mckaysfamilymitsubishi,False,False,16526 W 78th St # 328,,Eden Prairie,MN,55346.0,4302.0,7632637979.0,tammy.getman@target.com,http://www.plekkenpol.com
1028,727.0,Mayer Electric Corporation,mayerelectriccorporation,True,True,PO Box 860,,Owatonna,MN,55060.0,860.0,7637551166.0,ccsee35@gmail.com,https://www.metrochimneyandmasonry.com
1029,728.0,Kinnard Company John G,kinnardcompanyjohng,False,False,5501 Norman Center Dr,,Minneapolis,MN,55437.0,,9528816083.0,ron.murray@lutherauto.com,https://www.dieselandimport.com
1030,728.0,Kinnard Investment,kinnardinvestment,False,False,3601 Minnesota Dr Ste 400,,Minneapolis,MN,55435.0,6008.0,9528811285.0,jacobsons@autonation.com,http://www.InspectaHomes.com
1031,728.0,"Kinnard, John G.  (old)",kinnardjohngold,False,False,1505 Mainstreet,,Hopkins,MN,55343.0,7406.0,9528818551.0,luedtkem@autonation.com,http://www.ulrichmotorsco.com
1032,728.0,Miller Johnson Steichen Kinnard Inc,millerjohnsonsteichenkinnardinc,True,True,11358 Viking Dr,,Eden Prairie,MN,55344.0,7238.0,9528815077.0,tracktwo@frontiernet.net,http://www.dundeenursery.com/
1033,728.0,"Miller, Johnson, Steichen & Kinnard",millerjohnsonsteichenandkinnard,False,False,1211 Avenue of the Americas,,New York,NY,10036.0,,9528546660.0,russtransmission@comcast.net,http://www.americanwoodmark.com
1034,728.0,Online Brokerage Solutions,onlinebrokeragesolutions,False,False,PO Box 4630,,New York,NY,10185.0,4630.0,9528883919.0,pat@TrudeauandJohnson.com,http://www.northernconstructioninc.com
1035,728.0,Resource Bank,resourcebank,False,False,,,,,,,9528351691.0,lperdue@bfusa.com,http://www.baldwinsupply.com
1036,728.0,Stockwalk,stockwalk,False,False,3600 Minnehaha Ave # 1,,Minneapolis,MN,55406.0,3594.0,9528845444.0,rfellers@bfrc.com,https://www.modernautobodymn.com
1037,729.0,Master Plan Hearing Centers,masterplanhearingcenters,True,True,,,,,,,2188280076.0,mwirkkala@bfrc.com,http://www.swimnhole.com
1038,729.0,Musselmans Inc,musselmansinc,False,False,,,,,,,2188290984.0,shague@bfrc.com,http://www.timsqualityplumbing.com
1039,733.0,Mark's Amoco,marksamoco,False,False,,,,,,,7635664311.0,,http://www.myspeedyplumber.com
1040,733.0,Mark's Eden Prairie BP,marksedenprairiebp,True,True,,,,,,,7635664100.0,,http://www.myfargoplumber.com
1041,733.0,Norseman Oil Company,norsemanoilcompany,False,True,,,,,,,7635666624.0,,http://www.fmcbank.com
1042,734.0,Amoco,amoco,False,False,525 S 8th St,,Minneapolis,MN,55404.0,1030.0,7634935277.0,janderson@trs-pos.com,http://www.filmvideoservices.net
1043,734.0,Marshall-Cretin Amoco,marshallcretinamoco,False,True,200 Grand Ave,,Saint Paul,MN,55102.0,2319.0,7634255455.0,bkanderson@trs-pos.com,http://www.petsareinn.com
1044,735.0,"Hartman Communities, LLC",hartmancommunitiesllc,True,True,8625 Rendova St NE,,Circle Pines,MN,55014.0,4102.0,7636825507.0,sales@idcdoors.com,
1045,736.0,Midway Ford Company,midwayfordcompany,True,True,2500 Minnehaha Ave,,Minneapolis,MN,55404.0,4118.0,9528921050.0,jmcgrath@idcdoors.com,http://twitter.com/PetsAreInnMpls
1046,736.0,Roseville Midway Ford,rosevillemidwayford,False,False,3716 Oneota St,,Duluth,MN,55807.0,2827.0,7636894877.0,dearle@clopay.com,http://clairsautomotivemn.com
1047,740.0,Merit Chevrolet Company,meritchevroletcompany,True,True,206 Beltrami Ave NW,,Bemidji,MN,56601.0,4008.0,7633239117.0,image@technicalreproductions.com,https://www.applefordshakopee.com
1048,741.0,"Midwest/Northern, Inc.",midwestnortherninc,False,False,1940 Fulham St,,Saint Paul,MN,55113.0,5118.0,7634935066.0,,http://www.unitedclaimservice.com
1049,745.0,Marsden Building Maintenance LLC,marsdenbuildingmaintenancellc,True,True,,,,,,,9529371894.0,mbeck@eescodist.com,http://www.jimcoopers.com
1050,745.0,American Security Corporation,americansecuritycorporation,False,False,,,,,,,9524484882.0,uhinc@qwestoffice.net,http://www.springbornheating.com
1051,745.0,Marsden Building Maintenance,marsdenbuildingmaintenance,False,False,3096 Rice St,,Saint Paul,MN,55113.0,2288.0,9524487170.0,maggiemcq@gmail.com,http://www.wrapinsulation.com
1052,745.0,"American Security and Investigations, LLC",americansecurityandinvestigationsllc,False,False,,,,,,,3205582568.0,info@uptowntransfer.com,http://www.jihomes.com
1053,,,,,,,,,,,,2188794081.0,cbackdahl@uptowntransfer.com,
1054,746.0,J & H Marsh & McLennan Inc,jandhmarshandmclennaninc,False,False,7656 Executive Dr Ste 974,,Eden Prairie,MN,55344.0,3677.0,7637886933.0,kkamp@uptowntransfer.com,http://WWW.DALCORFNG.COM
1055,746.0,"Marsh USA, Inc.",marshusainc,True,True,,,,,,,7637552511.0,todd@uptownmove.com,http://www.dalcoroofing.com
1056,746.0,M.U. Inc./Name is not authorized from this company (OLD INFO),muincnameisnotauthorizedfromthiscompanyoldinfo,False,False,7700 Setzler Pkwy N,,Brooklyn Park,MN,55445.0,1880.0,7637859405.0,jguthridge@valleyfair.com,http://www.stillwatermotors.com
1057,747.0,Martin Williams Advertising,martinwilliamsadvertising,True,True,20000 â€“ 176th Street NW,,Big Lake,MN,55309.0,,6514592210.0,rstinnett@valleyfair.com,http://www.maaco.com
1058,747.0,Martin Williams Inc,martinwilliamsinc,False,False,20000 176th St NW STE 203,,Big Lake,MN,55309.0,8020.0,2185466120.0,meg.riesenberg@valleyfair.com,
1059,751.0,Minnesota Newspaper Association,minnesotanewspaperassociation,True,True,6825 York Ave S,,Edina,MN,55435.0,2534.0,2186922708.0,,
1060,752.0,"Pulte Homes of Minnesota, LLC",pultehomesofminnesotallc,True,True,480 American Blvd W,,Bloomington,MN,55420.0,1124.0,7635379213.0,,
1061,752.0,Pulte Homes,pultehomes,False,False,,,,,,,2182462700.0,llamminen@valspar.com,
1062,752.0,Pulte Group Inc.,pultegroupinc,False,False,,,,,,,7639723318.0,kriksen@valspar.com,http://www.DonnayHomes.com
1063,752.0,"Anderson Homes, Inc.",andersonhomesinc,False,False,1305 Main St Stop 7722,,Stevens Point,WI,54481.0,2830.0,2188474883.0,cjohanssen@valspar.com,
1064,752.0,Marv Anderson Homes Inc,marvandersonhomesinc,False,False,733 S Marquette Ave STE 235,,Minneapolis,MN,55402.0,2369.0,2186245201.0,TREGAN@valspar.com,http://www.sjewelers.com
1065,752.0,Pulte Homes Corp,pultehomescorp,False,False,45 S 7th St,,Minneapolis,MN,55402.0,1614.0,2187284544.0,ksamuelson@valspar.com,http://www.facebook.com/ScheherazadeJewelers
1066,754.0,"Home Energy Center, Inc.",homeenergycenterinc,True,False,2850 Vicksburg Ln N,,Minneapolis,MN,55447.0,8809.0,2187278125.0,mhoel@villagechev.com,
1067,754.0,Thomas M Meyer Enterprises Inc,thomasmmeyerenterprisesinc,False,False,8900 109th Ave N STE 100,,Champlin,MN,55316.0,3168.0,2187247789.0,ccsswen@aol.com,http://AFewGoodMovers.com
1068,757.0,Master Transmission,mastertransmission,False,True,4001 Lexington Ave N,,Arden Hills,MN,55126.0,2934.0,2187248245.0,grant.osgood@napleton.com,http://wenzelhvac.com/
1069,759.0,Midway Automotive Superstore,midwayautomotivesuperstore,False,False,PO Box 64101,,Saint Paul,MN,55164.0,101.0,2187245045.0,,
1070,759.0,Midway Chevrolet Geo Inc,midwaychevroletgeoinc,False,False,PO Box 64050,,Saint Paul,MN,55164.0,50.0,2187860715.0,pauljasa@gmail.com,http://www.bankcib.com
1071,759.0,Midway Chevrolet Inc,midwaychevroletinc,True,True,212 James Ave. N.,,Minneapolis,MN,55405.0,1700.0,6514521194.0,steve.vadnais@mascocs.com,http://www.shadywoodtreeexperts.com
1072,762.0,Bradford Schools Inc.,bradfordschoolsinc,False,False,1002 1st Ave. S.,,Fargo,ND,58103.0,1704.0,6514540267.0,briantaylor@friendlychev.com,http://www.advisornet.com
1073,762.0,Minneapolis Business College,minneapolisbusinesscollege,True,True,PO Box 16327,,Duluth,MN,55816.0,327.0,6516839936.0,robowens@friendlychev.com,http://www.swensonanderson.com
1074,764.0,Minnesota School of Business,minnesotaschoolofbusiness,False,False,5995 Opus Pkwy,Ste 500,Minnetonka,MN,55343.0,9078.0,6513650275.0,larryb@valleypools.com,http://www.cfpcorp.net
1075,764.0,Globe University,globeuniversity,False,False,,,,,,,2187734829.0,heidib@valleypools.com,http://www.facebook.com/advisornetfinancial
1076,764.0,Globe Education Network,globeeducationnetwork,True,True,,,,,,,9529740094.0,info@valleypools.com,http://twitter.com/anfinancial
1077,764.0,Globe College,globecollege,False,False,9549 Penn Ave S,,Bloomington,MN,55431.0,2596.0,9529206516.0,AmyB@valleypools.com,http://www.dannetkoexteriors.com
1078,764.0,Globe College Of Business (OLD INFO),globecollegeofbusinessoldinfo,False,False,1908 University Ave W,,Saint Paul,MN,55104.0,3426.0,7632418848.0,cherylb@valleypools.com,http://www.automobileserviceco.com
1079,764.0,Minnesota School of Business & Globe University,minnesotaschoolofbusinessandglobeuniversity,False,False,,,,,,,7632416946.0,jon@windyscollision.com,http://www.lutherinfiniti.com
1080,764.0,Minnesota School of Imaging,minnesotaschoolofimaging,False,False,,,,,,,2183656003.0,,http://www.piercerefrigeration.com
1081,,,,,,,,,,,,5073347789.0,schoeffl@whitecastle.com,http://www.standardspringparts.com
1082,,,,,,5431 Lyndale Ave S,,Minneapolis,MN,55419.0,1717.0,2187393803.0,rkroll@wilkersoncpa.com,https://www.burnsvilletoyota.com
1083,766.0,Master Automotive Tire & Lube,masterautomotivetireandlube,True,False,1979 Seneca Rd,,Eagan,MN,55122.0,1006.0,2187396519.0,bhoeker@wilkersoncpa.com,
1084,772.0,Medical Arts Press,medicalartspress,True,True,171 American Blvd W,,Bloomington,MN,55420.0,1183.0,6514645782.0,rgeorges@wilkersoncpa.com,http://www.rogersbenefit.com
1085,772.0,Staples this is the name the dues come in,staplesthisisthenametheduescomein,False,False,8533 Highway 101 W,,Savage,MN,55378.0,1029.0,6514646887.0,amuntifering@wilkersoncpa.com,http://www.pilgrimdrycleaners.com
1086,773.0,Metro Garage Door Company,metrogaragedoorcompany,True,True,619 S 7th St,,Minneapolis,MN,55415.0,1601.0,6514642673.0,rthell@wilkersoncpa.com,http://bradleyplumbingllc.com/
1087,773.0,Ridge Door Sales & Service,ridgedoorsalesandservice,False,False,1320 Crystal Lane,,Chaska,MN,55318.0,2232.0,6519826812.0,brad@westerngarage.com,
1088,773.0,Ace Garage Door Company,acegaragedoorcompany,False,False,9621 10th Ave N,,Plymouth,MN,55441.0,5098.0,6514646573.0,brad@westernconstructioninc.com,
1089,773.0,DNR Enterprises Inc,dnrenterprisesinc,False,False,3600 Hennepin Ave,,Minneapolis,MN,55408.0,3889.0,7635742577.0,bchazin@westerngarage.com,http://www.taschifsky.com
1090,775.0,The McClatchy Company,mcclatchycompany,False,False,11825 Point Douglas Dr S,,Hastings,MN,55033.0,9146.0,7635722271.0,info@westernconstructioninc.com,http://www.sandauinc.com
1091,775.0,Star Tribune,startribune,False,False,715 Saint Croix St Ste 14,,River Falls,WI,54022.0,3611.0,7635719506.0,kwebb@walser.com,http://www.jiffylube.com
1092,775.0,Star Tribune Newspaper Of The Twin Cities,startribunenewspaperofthetwincities,False,False,16375 Kenrick Ave,,Lakeville,MN,55044.0,8494.0,3206924124.0,pporter@walser.com,http://www.bdrs.com
1093,775.0,Minneapolis Star & Tribune,minneapolisstarandtribune,False,False,8100 Highwood Dr,,Bloomington,MN,55438.0,1006.0,2187417190.0,webleads@walsercjd.dsmessage.com,http://www.keljiks.com
1094,775.0,"Star Tribune Media Company, LLC",startribunemediacompanyllc,True,True,10700 Prairie Lakes Dr,,Eden Prairie,MN,55344.0,3858.0,7635467383.0,knelson@walser.com,http://www.auersteel.com
1095,776.0,Manheim Minneapolis,manheimminneapolis,True,True,7035 Washington Ave S,,Minneapolis,MN,55439.0,1514.0,2183871043.0,,http://www.walsernissan.com
1096,776.0,Minneapolis Auto Auction,minneapolisautoauction,False,False,880 University Ave W,,Saint Paul,MN,55104.0,4799.0,2183264204.0,info@wagamonbrothers.com,http://www.enerjac.com
1097,779.0,"Midwest Hearing Industries, Inc.",midwesthearingindustriesinc,False,False,150 S 5th St Ste 2300,,Minneapolis,MN,55402.0,4238.0,2183261092.0,wagamonbrothers@gmail.com,http://www.gopco.com
1098,780.0,Jim Murr Plumbing Inc.,jimmurrplumbinginc,True,True,,,,,,,7634344699.0,info@wnins.com,http://www.fidelitybankmn.com
1099,781.0,Merry Hill Corporation,merryhillcorporation,True,True,,,,,,,6514801575.0,,http://eastcomanagement.com
1100,782.0,Erin Company,erincompany,False,True,,,,,,,6514373411.0,pete.corning@wnins.com,http://www.ottinghousemovers.com
1101,782.0,Midas Auto Service Experts,midasautoserviceexperts,True,False,,,,,,,6514379810.0,stuart.henderson@wnins.com,
1102,784.0,W.E. Nelson Stucco Company,wenelsonstuccocompany,True,False,,,,,,,2187229934.0,joe.pingatore@wnins.com,http://www.northstarbank.com
1103,784.0,M K Metals & Roofing Inc.,mkmetalsandroofinginc,False,True,272 Snelling Ave S,,Saint Paul,MN,55105.0,2097.0,2187228700.0,john.tollefsrud@wnins.com,http://www.northwestexteriorsinc.com
1104,784.0,Nelson Stucco,nelsonstucco,False,False,1088 County Road B W,,Saint Paul,MN,55113.0,4416.0,2182626421.0,lumberpres@aol.com,http://www.autopiaautopia.com
1105,785.0,North Memorial Medical Center,northmemorialmedicalcenter,False,False,8271 W 35W Service Dr NE,,Minneapolis,MN,55449.0,7261.0,2182622855.0,dmcgregor@westernroofingsupply.com,http://autopia.hibersoft.net
1106,785.0,North Memorial Hospital,northmemorialhospital,False,False,2630 E. 81st St.,,Minneapolis,MN,55425.0,1328.0,3203847231.0,gary@webbfinancial.com,http://www.autopiacars.com
1107,785.0,North Memorial Health Care,northmemorialhealthcare,True,True,3010 Bemidji Ave N,,Bemidji,MN,56601.0,4302.0,9529353654.0,customerservice@charnstrom.com,http://www.elkriverexteriors.com
1108,789.0,Nash Finch Company,nashfinchcompany,False,False,,,,,,,2182839324.0,,https://www.tcomfort.com
1109,789.0,SpartanNash,spartannash,True,True,625 4th Ave. S.,,Minneapolis,MN,55415.0,1624.0,6514577480.0,info@walkerroofing.com,https://www.facebook.com/totalcomfortHVAC
1110,790.0,"North Central Builders, Inc.",northcentralbuildersinc,True,True,,,,,,,6514511760.0,sreese@walkerroofing.com,http://www.amway.com
1111,791.0,Northwestern Bookstores,northwesternbookstores,True,True,629 W Central Entrance,,Duluth,MN,55811.0,2617.0,6514509707.0,vschaaf@walkerroofing.com,http://www.alticor.com
1112,792.0,"Northwest Brake Service, Inc.",northwestbrakeserviceinc,True,True,845 Highway 169 N,,Plymouth,MN,55441.0,6404.0,6514517984.0,ctallman@nottco.com,http://www.quixtar.com
1113,795.0,Enstar Inc,enstarinc,False,False,11800 62nd St NE,,Albertville,MN,55301.0,9731.0,9524927737.0,salesoffice@walterhammond.com,https://artinstructionschools.edu/
1114,795.0,Michael Foods Inc,michaelfoodsinc,True,True,2817 Riverside Ave,,Minneapolis,MN,55406.0,1150.0,9528987800.0,scott.schulz@watergremlin.com,http://blacktopdrivewaymn.com
1115,798.0,"Northern Asphalt, Inc.",northernasphaltinc,True,True,610 E Lake St,,Minneapolis,MN,55407.0,1502.0,9524691998.0,jim.casey@westsidevw.com,http://www.evergreenindustries.net
1116,802.0,Lifetouch Inc,lifetouchinc,True,False,4630 E Lake St,,Minneapolis,MN,55406.0,2306.0,9529972266.0,tom.daly@westsidevw.com,
1117,802.0,Lifetouch National School Studios Inc,lifetouchnationalschoolstudiosinc,False,False,2727 26th Ave S,,Minneapolis,MN,55406.0,1526.0,9528982771.0,jim.baldwin@westsidevw.com,http://www.concretedrivewayco.com
1118,802.0,Lifetouch Portrait Studios Inc,lifetouchportraitstudiosinc,False,False,7601 73rd Ave N,,Minneapolis,MN,55428.0,1210.0,5076656061.0,info@westsidevw.com,http://www.londonchimneysweeps.com
1119,802.0,Lifetouch Church Directories and Portraits Inc,lifetouchchurchdirectoriesandportraitsinc,False,False,941 W 80th St,,Bloomington,MN,55420.0,1028.0,6514540515.0,julie.hose@westsidevw.com,http://www.danssouthsidemarine.com
