ID,firm_id,company_name,condensed_name,main,legal,full_address,city,state,zip,zip_4,phone,email,url
513,340,Binesta,binesta,FALSE,FALSE,,,,,,6124293363,Bob.Huber@leonard.com,https://www.lutherhopkinshonda.com
514,340,Inginaire,inginaire,FALSE,FALSE,,,,,,7634735421,jill.weber@leonard.com,https://www.lutherauto.com
515,343,C & T Properties,candtproperties,FALSE,FALSE,,,,,,6127304630,keith.moheban@stinsonleonard.com,http://www.hopkinshonda.com
516,343,C & T Rental,candtrental,FALSE,FALSE,,,,,,9529278656,steve.brandl@leonard.com,http://www.rosegalleries.com
517,343,DeLisle Company,delislecompany,FALSE,FALSE,,,,,,9524516866,lundlange@aol.com,http://www.RichfieldTransmission.net
518,343,DeLisle Company Realtors,delislecompanyrealtors,FALSE,FALSE,,,,,,6127778316,info@mohawkmoving.com,http://www.redwingshoes.com
519,343,"DeLisle Company, Inc.",delislecompanyinc,TRUE,TRUE,,,,,,7635338677,mlarson@mohawkmoving.com,http://www.emersonprocess.com/
524,349,Darling Cleaners,darlingcleaners,FALSE,FALSE,,,,,,7634390766,rna@popp.net,http://www.raomfg.com
525,349,Darling Drapery & Carpet Company,darlingdraperyandcarpetcompany,TRUE,TRUE,,,,,,9524453905,info@lakestreettire.com,http://www.riverhillsautomotive.com
526,349,Soeffker Enterprises Inc,soeffkerenterprisesinc,FALSE,FALSE,,,,,,9528810770,anwar_bhimani@hotmail.com,http://www.rpvogel.com
527,351,"RBC Dain Rauscher, Inc.",rbcdainrauscherinc,FALSE,FALSE,,,,,,7635455103,gprasch@LotSurveysCompany.com,
528,351,RBC Wealth Management,rbcwealthmanagement,TRUE,TRUE,,,,,,7636332421,Lsc@fishnet.com,http://www.stpaulradiology.com
529,354,"Duke's Body Shop, Inc.",dukesbodyshopinc,TRUE,TRUE,,,,,,9524745911,nancyj@lesjonesroofing.com,http://www.SSPSS.com
530,355,Dunn's Garage,dunnsgarage,TRUE,TRUE,,,,,,7637868541,keithk@lesjonesroofing.com,http://www.sentrytablepad.com
531,355,"Lowthian Inc., James",lowthianincjames,FALSE,FALSE,,,,,,9528901380,John.Rassett@Lonmusolf.com,http://www.stpaulsurgeons.com
532,357,Dick's Valley Service Inc,dicksvalleyserviceinc,TRUE,TRUE,,,,,,7634279014,rslake@arvig.net,https://www.scanlaninternational.com/
533,358,American Food Lines Inc,americanfoodlinesinc,FALSE,FALSE,,,,,,3202511897,info@morkwell.com,http://www.scicom.com
534,358,Quantum Labs Inc,quantumlabsinc,TRUE,TRUE,,,,,,3206311832,Jacque@morkwell.com,
539,364,E M C Corporation,emccorporation,TRUE,TRUE,,,,,,5079312393,,
540,370,Ecolab Inc,ecolabinc,TRUE,TRUE,,,,,,8006902393,mroadways@yahoo.com,http://www.napaburnsvillemn.com
541,371,"Wuensch Automotive Service, Inc.",wuenschautomotiveserviceinc,TRUE,TRUE,,,,,,9528545118,lindaj@muskalighting.com,https://www.facebook.com/pages/NAPA-Auto-Parts-of-Burnsville/103740583051182
542,372,Effective Learning Systems Inc.,effectivelearningsystemsinc,TRUE,FALSE,,,,,,9522105275,david.knudson@centerpointenergy.com,http://www.schererbros.com
543,372,"ELS Audio Publishing, LLC",elsaudiopublishingllc,FALSE,TRUE,,,,,,6128682077,,https://www.searsimports.com
544,375,Endurance Automotive & Transmission,enduranceautomotiveandtransmission,FALSE,FALSE,,,,,,6517711000,rebecca.virden@centerpointenergy.com,https://www.facebook.com/searsimports
545,375,Endurance Transmission Inc,endurancetransmissioninc,FALSE,FALSE,,,,,,7154833854,hsp@centerpointenergy.com,https://twitter.com/searsimports/
546,375,"Endurance Automotive, Inc.",enduranceautomotiveinc,TRUE,TRUE,,,,,,7158318752,,https://plus.google.com/+SearsImportedAutos/posts
547,377,"Enviromatic Corporation of America, Inc.",enviromaticcorporationofamericainc,TRUE,TRUE,,,,,,6512873122,david.muller@centerpointenergy.com,http://www.sedgwickheating.com
548,379,Eastern Onion Singing Telegram Service,easternonionsingingtelegramservice,TRUE,TRUE,,,,,,9527426203,,http://www.facebook.com/sedgwickheating
549,380,Energy Savers Insulation Inc,energysaversinsulationinc,TRUE,TRUE,,,,,,9527427575,,http://twitter.com/SedgwickHeating
550,381,Environments Incorporated,environmentsincorporated,FALSE,TRUE,,,,,,9527426000,,
551,381,Goebel Fixture Company,goebelfixturecompany,TRUE,FALSE,,,,,,9527425486,,http://www.stpaulplumbing.com
552,384,Agri Bank FCB,agribankfcb,FALSE,FALSE,,,,,,9527422866,,
553,384,AgriBank,agribank,TRUE,TRUE,,,,,,9527425410,,
554,384,Farm Credit Services - Formerly,farmcreditservicesformerly,FALSE,FALSE,,,,,,9527426910,fisrus@aol.com,http://www.facebook.com/MSPPlumbingHeatingAir?sk=wall
555,387,First Landmark Builders Inc,firstlandmarkbuildersinc,TRUE,TRUE,,,,,,6128611555,chris.mickman@mickman.com,
556,387,Landmark Builders,landmarkbuilders,FALSE,FALSE,,,,,,6514261631,jeff.sutter@mickman.com,http://www.stpaulplumbing.com/#
557,388,Forrest Heating Inc.,forrestheatinginc,TRUE,TRUE,,,,,,,john.mickman@mickman.com,https://mspplumbingheatingair.com/
558,388,Forrest Heating Service,forrestheatingservice,FALSE,FALSE,,,,,,6125966000,randall.brott@mickman.com,http://www.springercollections.net
559,390,D J Fretland & Associates Inc,djfretlandandassociatesinc,TRUE,TRUE,,,,,,6125966337,randy@wayzatanissan.com,http://www.accarlsons.com
561,391,Fullerton Building Systems,fullertonbuildingsystems,FALSE,FALSE,,,,,,6517391265,,
562,,,,,,15830 Franklin Trl SE ,Prior Lake,MN,55372,2012,6517393496,frmidas@mnmidas.com,http://www.sipebros.com
563,391,Fullerton Lumber Company,fullertonlumbercompany,FALSE,FALSE,155 1st Ave SW ,Rochester,MN,55902,3147,6517319855,office@mnmidas.com,
564,,,,,,1601 County Road C W ,Saint Paul,MN,55113,1313,6514574722,mgmidasshop@comcastbiz.net,http://www.snellingcompany.com
565,392,Fireside Hearth & Home,firesidehearthandhome,TRUE,FALSE,3928 Silver Lake Rd NE ,Minneapolis,MN,55421,4397,6512221634,joestra56@gmail.com,http://www.southsideelectric.net/
566,392,Allied Fireside Inc,alliedfiresideinc,FALSE,FALSE,1015 W Saint Germain St Ste 400 ,Saint Cloud,MN,56301,5423,8003761153,stanam@comcast.net,http://www.twincities.com
567,392,Fireside Corner,firesidecorner,FALSE,FALSE,3777 Park Center Blvd ,St Louis Park,MN,55416,2515,6514880234,debbie.finn@ragstock.com,http://www.surgewater.com
571,392,"Hearth & Home Technologies, LLC",hearthandhometechnologiesllc,FALSE,FALSE,,,,,,9528847537,email@midwestbrokersinc.com,http://www.facebook.com/HouseBoardshop
572,398,Floyd Lock & Safe Company,floydlockandsafecompany,FALSE,FALSE,,,,,,9528845009,gmurtha@monray.com,http://twitter.com/houseboardshop
573,398,Floyd Security Systems,floydsecuritysystems,FALSE,TRUE,,,,,,8008882983,info@monray.com,http://www.cexp.com
574,398,Floyd Total Security,floydtotalsecurity,FALSE,FALSE,,,,,,7637574340,,http://savittpaint.com
576,404,"Freeway Ford, LLC",freewayfordllc,TRUE,TRUE,,,,,,7635370949,midwestgar49@yahoo.com,http://www.stephensbuick.com
577,407,Elan Financial Services,elanfinancialservices,FALSE,FALSE,,,,,,7635151105,info@mwqa.com,http://www.lutherauto.com
578,407,FirstBank,firstbank,FALSE,FALSE,,,,,,9528544446,debra.bursing@morries.com,http://www.suburbanchev.com
580,407,FirstBank South Dakota,firstbanksouthdakota,FALSE,FALSE,,,,,,8668609061,,http://www.sawhorseusa.com
581,407,Firstar Bank Of Minnesota,firstarbankofminnesota,FALSE,FALSE,,,,,,8476471700,,http://www.swansonhomes.com
582,407,US  Bank,usbank,TRUE,FALSE,,,,,,,chris@metricautoworks.com,http://www.susselbuilders.com
583,407,U.S. Bank Nat'l Assoc. ND,usbanknatlassocnd,FALSE,FALSE,,,,,,,securiancomplaints@securian.com,
584,407,BankCard Center,bankcardcenter,FALSE,FALSE,,,,,,9528419961,joan.lanasa@securian.com,http://www.saxonautogroup.com
585,407,F B S Card Services,fbscardservices,FALSE,FALSE,,,,,,9739215500,kathy.mcdonald@securian.com,http://www.sextonprinting.com
586,407,FirstBank Card Services,firstbankcardservices,FALSE,FALSE,,,,,,9528949000,,https://www.walsertoyota.com/
587,407,U S Bancorp Service Center Inc,usbancorpservicecenterinc,FALSE,FALSE,,,,,,,pattyy@mckaysfamily.com,
588,407,U S Bank Corp Card Services,usbankcorpcardservices,FALSE,FALSE,,,,,,,travis@mckaysfamily.com,
589,407,U S Bank/U S Bancorp Service Center Inc,usbankusbancorpservicecenterinc,FALSE,FALSE,,,,,,6127811788,travis@mckaysdodge.com,
590,407,Keystone Leasing,keystoneleasing,FALSE,FALSE,,,,,,6516470171,marty@mayerelectriccorp.com,http://www.sterlingfenceinc.com
591,407,Portfolio Financial Servicing Company,portfoliofinancialservicingcompany,FALSE,FALSE,,,,,,6514909191,marty@mayerelec.com,http://www.superamerica.com
592,407,Card Member Services,cardmemberservices,FALSE,FALSE,,,,,,7637868107,,http://www.heinsnursery.com
594,407,World Perks Visa,worldperksvisa,FALSE,FALSE,,,,,,8003971339,,https://www.facebook.com/schoonoverbodyworks
595,407,ReliaCard,reliacard,FALSE,FALSE,,,,,,9528909358,terry@hartmancommunities.com,https://standardwater.com/
596,407,Downey Savings,downeysavings,FALSE,FALSE,,,,,,2187231626,main@rosevillemidwayford.com,http://www.samaritantire.com
597,407,PFF (Pacific),pffpacific,FALSE,FALSE,,,,,,2183024205,Tkulick@rosevillemidwayford.com,
598,407,"BankUSA, N.A",bankusana,FALSE,FALSE,,,,,,6127224200,tichenorjet@yahoo.com,http://www.facebook.com/SamaritanTire
599,407,BankUSA,bankusa,FALSE,FALSE,,,,,,6512224200,rbortnem@meritchev.com,http://twitter.com/SamaritanTireCo
600,407,Cal Nat'l,calnatl,FALSE,FALSE,,,,,,6127676257,,http://www.sunshinetravelco.com
601,407,Citizens National Bank,citizensnationalbank,FALSE,FALSE,,,,,,,tlkskier@aol.com,http://www.suburbanlandscapeservice.com
602,407,Madisonville State Bank,madisonvillestatebank,FALSE,FALSE,,,,,,7634288601,tsanford@meritchev.com,http://www.torgersonwell.com
603,407,North Houston Bank,northhoustonbank,FALSE,FALSE,,,,,,9529389350,crinkel@meritchev.com,http://www.ctmt.com
604,407,Pacific National Bank,pacificnationalbank,FALSE,FALSE,,,,,,9528883493,,http://cassidyturley.com
605,407,Park National Bank,parknationalbank,FALSE,FALSE,,,,,,7635729839,,
606,407,San Diego National Bank,sandiegonationalbank,FALSE,FALSE,,,,,,9528907578,tkraby@marsden.com,
607,407,Community Bank of Lemont,communitybankoflemont,FALSE,FALSE,,,,,,6128616425,carol.d.hansen@marsh.com,http://www.kaufmancontainer.com
608,407,U S Bancorp Manifest Funding,usbancorpmanifestfunding,FALSE,FALSE,,,,,,9528948220,bruce.w.smith@marsh.com,http://www.tjelias.com
609,407,U.S. Bank Five Star Education Loans,usbankfivestareducationloans,FALSE,FALSE,,,,,,9527464706,b.mchugh@martinwilliams.com,http://www.telias.com
610,407,U.S. Bank Systems,usbanksystems,FALSE,FALSE,,,,,,9528888000,t.frojd@martinwilliams.com,http://www.feldmanns.com
611,407,U.S. Bank Voyager Fleet,usbankvoyagerfleet,FALSE,FALSE,,,,,,6514908000,accountspayable@martinwilliams.com,https://www.feldmannimports.com
612,407,US Bank Marine Lending,usbankmarinelending,FALSE,FALSE,,,,,,6514908239,member@mna.org,http://tapemark.com
613,407,The Private Client Reserve,privateclientreserve,FALSE,FALSE,,,,,,6514837773,barbaratrebisovsky@mna.org,http://www.tilsenbilt.com
614,407,US Bank Visa Buxx,usbankvisabuxx,FALSE,FALSE,,,,,,6517871173,mna@mna.org,
615,407,U S Bank Branham Lane Safeway Office,usbankbranhamlanesafewayoffice,FALSE,FALSE,,,,,,7195341102,,http://www.centrav.com
616,407,"Dealers' Financial Services, LLC",dealersfinancialservicesllc,FALSE,FALSE,,,,,,7195341164,,http://www.twincityplating.com
617,407,Clarion Financial,clarionfinancial,FALSE,FALSE,,,,,,6127819290,,http://www.dalegreencompany.com
618,407,Toshiba Financial Services,toshibafinancialservices,FALSE,FALSE,,,,,,6123792277,,http://www.gbp.com
621,407,US Bank Trust Company NA,usbanktrustcompanyna,FALSE,FALSE,,,,,,,,
622,407,US Bank National Association,usbanknationalassociation,FALSE,FALSE,,,,,,,tmeyer@homeenergycenter.com,http://www.tonkaseamlessgutters.com
623,407,"Elavon, Inc",elavoninc,FALSE,FALSE,,,,,,,tom@homeenergycenter.com,
624,407,Business Equipment Financing,businessequipmentfinancing,FALSE,FALSE,,,,,,,brentfury@homeenergycenter.com,
625,407,U.S. Bank,usbank,FALSE,FALSE,,,,,,,info@homeenergycenter.com,http://www.tiscoparts.com
626,409,Flo-Pac Corp Southeast Division,flopaccorpsoutheastdivision,FALSE,FALSE,,,,,,6128275461,service@mastertransmission.com,https://www.goabcseamless.com
627,409,Flo-Pac Corporation Midwest Division,flopaccorporationmidwestdivision,TRUE,TRUE,,,,,,6123717750,solberbing@midwaychevy.com,http://www.ecowater.com
628,409,Flo-Pac/Midwest Division,flopacmidwestdivision,FALSE,FALSE,,,,,,6123712711,jherrmann@globeuniversity.edu,http://www.target.com
629,409,Flo-Pac/Pacific Division (CA),flopacpacificdivisionca,FALSE,FALSE,,,,,,6123712811,Tdye@globeunuversity.edu,
630,409,Flo-Pac/Southwest Division (GA),flopacsouthwestdivisionga,FALSE,FALSE,,,,,,7635377200,mgustafson@globeuniversity.edu,http://www.twincityinsulationllc.com
631,409,Flour City Brush Company (former name),flourcitybrushcompanyformername,FALSE,FALSE,,,,,,6127212351,mbecker@globeuniversity.edu,
632,410,Foley Stucco,foleystucco,FALSE,FALSE,,,,,,9524322848,,
633,410,"Foley Exteriors, LLC",foleyexteriorsllc,TRUE,TRUE,,,,,,6125451984,mhughes@globeuniversity.edu,http://www.lutherbrookdaletoyota.com
636,411,Bluestem Brands,bluestembrands,TRUE,TRUE,,,,,,,rkuhl@globeuniversity.edu,http://www.transmissionshopinc.com
637,411,Gettington.com,gettingtoncom,FALSE,FALSE,918 N 3rd St ,Minneapolis,MN,55401,1017,,rkuhl@msbcollege.edu,http://www.na.thermoking.com
638,411,Fingerhut,fingerhut,FALSE,FALSE,,,,,,6512902800,,http://www.thermoking.com
639,411,Bluestem Enterprises Inc,bluestementerprisesinc,FALSE,FALSE,,,,,,8003525326,info@msbcollege.edu,
640,411,Bluestem Fulfillment,bluestemfulfillment,FALSE,FALSE,700 Washington Ave N Ste 400 ,Minneapolis,MN,55401,1130,,jkuhl@msbcollege.edu,http://www.firestone.com
641,411,PayCheck Direct,paycheckdirect,FALSE,FALSE,PO Box 9356 ,Minneapolis,MN,55440,9356,,gseifert@msbcollege.edu,http://www.twincitygaragedoor.com
642,,,,,,451 Wilson St NE ,Minneapolis,MN,55413,2800,,bmeyer@msbcollege.edu,
643,412,"Flare Heating & Air Conditioning, Inc.",flareheatingandairconditioninginc,TRUE,TRUE,6250 Ridgewood Rd ,Saint Cloud,MN,56303,820,,kmcccarthy@msbcollege.edu,http://www.facebook.com/TwinCityGarageDoor
644,414,Faegre Baker Daniels LLP,faegrebakerdanielsllp,FALSE,TRUE,6509 Flying Cloud Dr STE 300 ,Eden Prairie,MN,55344,3307,6128611050,mitchellpeterson@globeuniversity.edu,http://www.trs-pos.com
645,,,,,,9303 Plymouth Ave N Ste 104 ,Golden Valley,MN,55427,3769,9528931680,stesdall@globeuniversity.edu,http://www.idcdoors.com
646,,,,,,90 S 7th St Ste 2200 ,Minneapolis,MN,55402,3901,9529431660,llundquist@globeuniversity.edu,
647,418,Frenz Brake Service Inc,frenzbrakeserviceinc,TRUE,TRUE,,,,,,8009660443,gharvotich@frontiernet.net,http://twitter.com/IDCgaragedoor
648,418,Frenz Brake & Automotive,frenzbrakeandautomotive,FALSE,FALSE,,,,,,6127244653,george@masterautomn.com,http://www.facebook.com/IDCGarageDoor
649,420,First State Bank of Bayport,firststatebankofbayport,TRUE,TRUE,,,,,,7635457143,ALICIA@masterautomn.com,http://www.eescodist.com
650,420,First State Bank & Trust,firststatebankandtrust,FALSE,FALSE,,,,,,6514885005,websitehelp@medicalartspress.com,http://www.bankofamerica.com
651,421,Fairfield Company The,fairfieldcompanythe,TRUE,TRUE,,,,,,8003258476,ewinthrap@medicalartspress.com,http://www.fiacardservices.com
652,427,"Grand Pre Properties, LLC",grandprepropertiesllc,FALSE,FALSE,,,,,,6128613330,steve.thomas@medicalartspress.com,https://plus.google.com/112657720765389962564/about?gl=us&hl=en
653,427,"Black Marlin Investments, Inc.",blackmarlininvestmentsinc,FALSE,FALSE,,,,,,7635371820,christi.fisher@quill.com,http://www.uptowntransfer.com
654,427,"Ted Glasrud Associates MN,LLC",tedglasrudassociatesmnllc,TRUE,TRUE,,,,,,6128274736,info@metrogaragedoor.com,http://twitter.com/UptownMoving
655,427,Ted Glasrud Associates of DeLand FL Inc,tedglasrudassociatesofdelandflinc,FALSE,FALSE,,,,,,9529339981,custsvc@metrogaragedoor.com,http://www.linkedin.com/company/uptown-moving-and-storage?trk=company_name
656,427,"Canabury Hill,LLC",canaburyhillllc,FALSE,FALSE,,,,,,6512828498,d_robinsonmn@att.net,http://www.valleyfair.com
657,427,"Hill Plaza, LLC",hillplazallc,FALSE,FALSE,,,,,,6512828499,ridgedoor@hotmail.com,http://www.vikingexteriors.com
658,429,Gopher Bearing Co.,gopherbearingco,TRUE,TRUE,2749 Nicollet Ave ,Minneapolis,MN,55408,1631,6512827702,metrogaragedoorco@gmail.com,http://www.vizecky.com
659,431,Grahn's Upholstery & Antiques,grahnsupholsteryandantiques,FALSE,FALSE,950 Highway 95 N ,Bayport,MN,55003,1014,6512828800,btaylor@startribune.com,http://www.valspar.com
660,431,Grahn's Upholstery & Furniture Restoration,grahnsupholsteryandfurniturerestoration,TRUE,TRUE,1221 Nicollet Ave # 225 ,Minneapolis,MN,55403,2420,6516993135,kwest@startribune.com,http://www.valsparpaint.com
661,432,"Best Blacktop, Dale Griepp and Sons",bestblacktopdalegrieppandsons,FALSE,FALSE,1710 Douglas Dr N Ste 108 ,Minneapolis,MN,55422,4397,6126993135,cccvip@startribune.com,
662,432,Dale Griepp & Sons Best Blacktop,dalegrieppandsonsbestblacktop,FALSE,FALSE,1700 Highway 36 W Ste 650 ,Saint Paul,MN,55113,4027,6517764585,lisa.jacobus@startribune.com,
663,432,"Griepp, Dale and Sons, Best Blacktop",grieppdaleandsonsbestblacktop,FALSE,FALSE,2490 Territorial Rd ,Saint Paul,MN,55114,1570,6127764585,,
664,432,"Jellison Enterprises, Inc.",jellisonenterprisesinc,FALSE,FALSE,350 W 2nd St ,Winona,MN,55987,3171,9528352717,john.walker@startribune.com,http://www.friendlychev.com
665,432,Best Blacktop,bestblacktop,FALSE,FALSE,3688 S Park Ave ,Tucson,AZ,85713,5041,7635432700,,http://www.valleypools.com
666,432,Jellison's Best Blacktop,jellisonsbestblacktop,TRUE,TRUE,14 27th Ave SE ,Minneapolis,MN,55414,3102,7635432722,steve.yaeger@startribune.com,http://www.windyscollision.com
667,435,Sprint,sprint,FALSE,FALSE,3220 Loop Rd N ,Burnsville,MN,55306,5217,7634259656,patrick.davis@startribune.com,
668,435,Sprint PCS New Transfers,sprintpcsnewtransfers,FALSE,FALSE,9801 Dupont Ave S Ste 250 ,Bloomington,MN,55431,3270,6516331042,,http://www.whitakerauto.com
669,435,Sprint PCS,sprintpcs,TRUE,TRUE,1300 Game Farm Rd N ,Mound,MN,55364,8015,9528900758,,http://www.facebook.com/pages/Whitaker-Buick/173982002636821
670,435,Sprint Nextel,sprintnextel,FALSE,FALSE,7625 County Road 50 ,Carver,MN,55315,9604,9525453797,info@mwhi.com,http://twitter.com/whitakerautos
671,435,Sprint Long Distance,sprintlongdistance,FALSE,FALSE,,,,,,9524523399,jvmurr@yahoo.com,http://www.wilkersoncpa.com
672,435,Sprint Broadband Group,sprintbroadbandgroup,FALSE,FALSE,,,,,,,evininc1@msn.com,
673,435,Sprint Corp/Sprint PCS,sprintcorpsprintpcs,FALSE,FALSE,,,,,,,midascustomer@msn.com,http://www.westernconstructioninc.com
674,435,Boost Mobile,boostmobile,FALSE,FALSE,,,,,,,stevedrobinski@erincos.com,
675,437,Gibbs Lawn Inc,gibbslawninc,FALSE,TRUE,601 Carlson Pkwy ,Hopkins,MN,55305,5203,,sales@nelsonstucco.com,
676,439,Gordon Jewelers of Maplewood Mall,gordonjewelersofmaplewoodmall,FALSE,FALSE,128 W Rose St ,Owatonna,MN,55060,2337,6123632372,sales@twincityroofing.com,https://www.walsercjd.com/
677,439,Gordon's,gordons,FALSE,FALSE,7145 E Point Douglas Rd S ,Cottage Grove,MN,55016,3045,,annette.ozer@northmemorial.com,http://www.wagamonbrothers.com
678,439,"Gordon's Jewelers Of Minn., Inc.",gordonsjewelersofminninc,FALSE,FALSE,13915 Radium St NW Ste D ,Ramsey,MN,55303,9144,,steve.miller@northmemorial.com,http://www.wnins.com
679,,,,,,6300 Bunker Lake Blvd NW ,Anoka,MN,55303,5848,,todd.ostendorf@northmemorial.com,http://www.westernbr.com
680,439,Gordons Jewelers,gordonsjewelers,FALSE,FALSE,7460 Viking Blvd NW ,Anoka,MN,55303,9683,,larry.taylor@northmemorial.com,
681,439,Zale Corporation,zalecorporation,TRUE,TRUE,,,,,,,pat.boran@northmemorial.com,http://www.westernroofingsupply.com
682,439,Zales,zales,FALSE,FALSE,620 Apache Mall ,Rochester,MN,55902,2109,9528889481,stephanie.davis@northmemorial.com,http://www.webbfinancial.com
683,439,Zales Jewelers,zalesjewelers,FALSE,FALSE,3001 White Bear Ave N Ste 1056 ,Saint Paul,MN,55109,1207,6129734506,maria.gallegos@nashfinch.com,http://www.charnstrom.com
684,439,Zales Outlet,zalesoutlet,FALSE,FALSE,602 Kirkwood Mall ,Bismarck,ND,58504,5704,6516364300,mary.masse@nashfinch.com,http://www.kare11.com
685,439,Zales The Diamond Store,zalesthediamondstore,FALSE,FALSE,1605 1st St S ,Willmar,MN,56201,4234,6514394411,thesidingguys@qwestoffice.net,http://twincities.momslikeme.com/
686,439,Zales The Diamond Store Outlet,zalesthediamondstoreoutlet,FALSE,FALSE,182 Northtown Dr NE ,Minneapolis,MN,55434,1035,6514302820,brakemanbrh@comcast.net,http://www.showcaseminnesota.com/
687,446,"Grussing Roofing, Inc.",grussingroofinginc,TRUE,TRUE,Rosedale Mall W Hwy 36 & Fairview Ave N,Saint Paul,MN,55113,,6514297758,diane.sparish@michaelfoods.com,
688,96082382,Gopher Motor Rebuilding Inc.,gophermotorrebuildinginc,FALSE,TRUE,Crossroads Shopping Center 41st and Division Street,Saint Cloud,MN,56301,,9522923958,beth.peta@michaelfoods.com,http://www.mnbound.com/
689,449,Garlock-French Roofing,garlockfrenchroofing,TRUE,TRUE,1600 Miller Trunk Hwy ,Duluth,MN,55811,5640,6517804240,northern.asphalt@yahoo.com,
690,450,G & H Truck Leasing Inc,gandhtruckleasinginc,FALSE,FALSE,12625 Wayzata Blvd ,Hopkins,MN,55305,1941,6124365237,,http://www.walkerroofing.com
691,450,North Star Idealease,northstaridealease,TRUE,FALSE,2102 Maplewood Mall ,Saint Paul,MN,55109,1201,7637862500,natalie.maczka@xcelenergy.com,http://www.nottco.com
692,450,North Star International Trucks Inc,northstarinternationaltrucksinc,FALSE,FALSE,1232 Eden Prairie Center ,Eden Prairie,MN,55344,,6516860487,dlcustadv@xcelenergy.com,http://www.walterhammond.com
693,450,Astleford International,astlefordinternational,FALSE,FALSE,Mall of America E240,Minneapolis,MN,55425,,7634210198,james.g.erickson@xcelenergy.com,http://www.watergremlin.com
694,450,Astleford Idealease,astlefordidealease,FALSE,TRUE,757 Zales W Acres Mall ,Fargo,ND,58103,,6129731111,Custcomp@xcelenergy.com,http://www.westsidevw.com
695,450,North Star Truck Rental & Leasing Inc (OLD INFO),northstartruckrentalandleasingincoldinfo,FALSE,FALSE,River Hills Mall ,Mankato,MN,56001,,6512050674,Jeff.Eden@XCELENERGY.COM,https://www.whitebearlincoln.com
696,455,Gold Eagle Of Roseville,goldeagleofroseville,FALSE,FALSE,6415 LaBeaux Ave NE Suite C050 ,Albertville,MN,55301,,6512447516,wendy.l.jaede@xcelenergy.com,
697,455,Roseville Gold Eagle,rosevillegoldeagle,TRUE,TRUE,915 County Rd 42 West # 2018 ,Burnsville,MN,55306,4427,9529271702,rozanne.encinias@xcelenergy.com,http://www.warnersstellian.com
698,,,,,,38573 Tanger Dr ,North Branch,MN,55056,5404,6129730400,Diedra.K.Howard@xcelenergy.com,http://www.paulwilliamstire.com
699,,,,,,4305 Shady Oak Rd S ,Hopkins,MN,55343,6923,7634414501,Vincent.Gonzales@xcelenergy.com,http://www.facebook.com/pages/Paul-Williams-Tire-Company-Inc/241073030499
700,461,Green Boy Lawns Inc.,greenboylawnsinc,TRUE,TRUE,6921 Raven Ct ,Eden Prairie,MN,55346,2613,6129732261,brenda.hughes@xcelenergy.com,https://www.KlineAutoWorld.com
701,462,"Gray, Plant, Mooty, Mooty & Bennett, P.A.",grayplantmootymootyandbennettpa,FALSE,FALSE,6401 Cambridge St ,Minneapolis,MN,55426,4419,6512446177,andrea.borchers@xcelenergy.com,https://www.klinenissan.com
702,462,Gray Plant Mooty,grayplantmooty,FALSE,FALSE,6530 James Ave N ,Brooklyn Center,MN,55430,,9528876060,tina.brusca@xcelenergy.com,https://www.klinevolvo.com
703,463,Gamber Roofing Company,gamberroofingcompany,TRUE,TRUE,2301 E 25th St ,Minneapolis,MN,55406,1220,6517317219,josie.parkhurst@xcelenergy.com,http://www.waldoch.com
704,465,Graco Inc,gracoinc,TRUE,TRUE,3000 Broadway St NE ,Minneapolis,MN,55413,1794,6517782650,judy.m.poferl@xcelenergy.com,http://www.young-america.com
705,466,Community Safety Net,communitysafetynet,TRUE,FALSE,1233 Larpenteur Ave W ,Roseville,MN,55113,6319,6519822280,mark.a.tarnowski@xcelenergy.com,
706,466,"Gateway Publishing, Inc.",gatewaypublishinginc,FALSE,TRUE,1233 Larpenteur Ave W ,Saint Paul,MN,55113,6319,6517483800,inquire@xcelenergy.com,http://www.youngstedts.com
707,468,"Giertsen Company of Minnesota, Inc.",giertsencompanyofminnesotainc,TRUE,TRUE,,,,,,6517665660,sandi.a.kaduce@xcelenergy.com,http://www.facebook.com/Youngstedts
708,468,Giertsen Construction,giertsenconstruction,FALSE,FALSE,,,,,,6517472000,custcomp@xcelenergy.com,http://twitter.com/youngstedts
709,469,Brad Ragan Tire & Appliance,bradragantireandappliance,FALSE,FALSE,12255 120th St S ,Hastings,MN,55033,9479,6516473528,anna.moehagen@xcelenergy.com,http://www.zieglercat.com
710,469,Carolina Tire,carolinatire,FALSE,FALSE,80 S 8th St Ste 500 ,Minneapolis,MN,55402,5383,6516368300,David.Lindstrom@bmo.com,
711,469,Goodyear Auto Service Center,goodyearautoservicecenter,FALSE,FALSE,1010 W Saint Germain St ,Saint Cloud,MN,56301,3406,6517653819,melody.belknap@micorp.com,http://www.goldencare.com
712,469,Goodyear Tire & Rubber Company,goodyeartireandrubbercompany,FALSE,TRUE,600 New Hampshire Ave NW ,Washington,DC,20037,2403,6514268266,sue.quam@bmo.com,
713,469,Goodyear Tire & Service,goodyeartireandservice,TRUE,TRUE,2641 29th Ave S ,Minneapolis,MN,55406,1536,6512640200,jeanne.crain@micorp.com,
714,469,Just Tires,justtires,FALSE,FALSE,88 11th Ave NE ,Minneapolis,MN,55413,1829,9529979600,james.sathre@micorp.com,https://www.abraauto.com
